clientID,Holding Count,Total Value,Median Return,Average Return,CashPct,ACWI/AGG
5240,22,703959.55,2012.43,8277.1712,1.12723806360749,433506.44999999995
5245,22,1768853.72,2746.9300000000003,4376.1553125,2.16720690730718,318916.27
5274,18,2744625.8000000003,40790.8037,99673.008775,0.4533608916741947,1.0
5302,60,14141883.68,8636.17,64144.45828282829,0.2737084456064483,37.12386295017234
5304,2,3470489.04,,,3.558260480776508,1.0
5309,42,19310034.22,-406.25,1802.6044999999983,3.3146944366212523,8.368246431508381e-08
5314,24,2505587.97,11148.89,29249.501333333334,2.649837514984557,1369011.78
5341,1,16.36,,,100.0,1.0
5345,26,3467007.06,1213.6,11450.680952380952,2.3238369177131126,1875729.7100000002
5354,3,90678.42,837.72,636.87,2.086725816351896,88786.20999999999
5358,23,1532650.66,2292.76,8665.643243243243,1.9480114274703668,652196.98
5359,1,14928.45,,,100.0,1.0
5362,28,2256450.71,2482.87,5632.530363636363,2.8078304444771143,1050490.12
5370,35,2579783.08,552.4,8424.076296296296,2.86880089158504,1061184.59
5371,19,11504616.45,150860.93540000002,325516.754375,3.0428656315613205,1.0
5373,23,9147056.87,49011.9764,160356.5294,0.4113875155124077,1.0
5453,2,810152.35,,,3.2280780275463004,1.0
5459,29,2820096.21,597.96,3808.8610869565214,3.122731050370796,1331836.66
5464,17,3060364.6100000003,38166.4458,95487.6893642857,0.6951910216998619,1.0
5469,20,672657.06,5496.52,10536.85105263158,2.4064342683030784,427912.72
5474,31,950321.61,881.73,4568.78,2.557864594913295,499525.97000000003
5477,24,782339.49,443.76,5849.991714285714,3.785687719790292,418506.06
5478,21,1035795.58,2671.73,13260.997692307692,4.251661317187703,923525.3999999999
5479,24,767147.41,1858.31,4034.0552,1.8472929472576856,252713.09
5517,22,310435.44,2645.585,3151.6765,5.220254491561917,113150.76
5519,7,13709.84,631.41,707.1283333333334,16.108211328505657,7824.78
5554,54,1675990.06,111.8,7060.614246575343,3.4941394580824667,3.541103263153231
5556,14,35677.63,112.145,136.33083333333337,68.6841306443281,11172.76
5558,57,1227825.89,-186.15,301.188,8.694366267191189,0.7470980447126104
5562,37,1585282.93,2738.9,5786.023589743591,7.82795535431647,716812.31
5564,1,16.48,,,100.0,1.0
5568,25,11979792.99,8696.91,50332.57595238096,2.086917947653117,4411371.11
5569,1,118690.39,,,100.0,1.0
5581,47,1373646.49,160.22,3093.010125,36.97361902770196,662796.3899999999
5582,29,512154.91,1470.7,3450.503703703703,3.4108332574611064,221126.16999999998
5583,20,1563994.79,3162.58,10196.865555555556,40.8516891542842,466340.56999999995
5584,13,343725.15,2868.13,6628.133333333334,1.182244010948864,339661.48000000004
5591,24,783983.94,183.05,4426.747441860465,3.068324333276521,759928.7699999999
5600,23,3592507.74,2687.475,27556.9265625,1.766899463938246,1.3524879322614236
5601,14,559342.53,3116.0950000000003,5160.793333333334,3.4325067325025325,382964.64999999997
5603,21,290034.56,189.28,2502.9485714285715,14.17185938117168,583388.12
5605,15,464125.22,201.92,1797.821785714286,0.4691664891642819,460147.69999999995
5607,13,211517.65,7.15,23.130416666666704,3.405937991463124,204313.49
5612,21,5274681.44,41417.2,61111.91526315789,0.7188244528374778,2411826.0900000003
5613,22,2532197.62,2960.42,11243.504285714283,2.287795373569619,1304529.98
5618,27,1355584.33,2339.53,8554.505714285715,2.0159136835109326,501406.89999999997
5626,17,2537198.25,23920.10845,78631.97498571429,7.527276199248522,1.0
5628,2,22419.45,8462.81,8462.81,0.9848591290152078,22198.65
5632,35,3263579.66,4216.4400000000005,11641.394375,2.558170435465944,1983764.97
5664,17,6214203.6,72263.1574,174292.83248666668,0.9694991326000328,1.0
5668,36,3189579.56,9694.345,35286.15264705882,0.0,1848536.98
5671,21,1269649.53,4101.985000000001,5682.010277777777,4.105954341589053,548075.76
5672,96,23087111.97,9634.5,34698.24851604938,3.882134288449072,inf
5677,101,11449872.14,6234.97705,28908.7973484127,2.316162894723818,3.2685791934120845
5680,20,1085295.55,3459.33,7587.110833333333,1.8176790644723453,568951.47
5692,11,551698.49,2231.005,4520.136,1.571196977537495,0.39113016605737017
5693,14,1159704.95,4073.155,3788.275,20.69316079059592,919725.34
5699,11,1872034.76,2464.215,46695.47333333333,3.0450641845987945,1214684.21
5705,156,18452138.24,1173.49,15313.400227272728,0.5603856780990603,159.03362782449918
5707,34,2619017.51,6226.84,38686.17515151516,0.0,1594042.76
5711,33,1089855.58,939.15,3742.813333333333,4.65901271065658,530470.05
5713,14,97992.54,150.96,1071.1253846153847,3.7106089912558646,88674.66999999998
5714,4,52258.45,6158.5,4649.076666666667,5.000473607617525,49645.28
5718,21,3518004.06,-63.725,-1865.253,3.8199683032770575,3079887.06
5722,36,2494377.67,2892.045,10342.308611111112,0.0,1704149.45
5730,66,3266127.65,161.1,8043.711012658228,0.0,3.07379067274454
5731,37,1288532.69,1108.745,5963.5645,1.8002399302729373,796770.3300000001
5733,23,603447.63,3513.685,6235.8966666666665,3.512579873749773,230966.92
5734,23,504373.4,759.7549999999999,4493.613571428571,2.939139930852817,201126.26
5741,14,585137.16,3913.155,11552.87,1.6313679343147511,563716.45
5749,30,2309171.98,2456.49,8113.754237288135,4.592989648176832,1354476.27
5752,31,955302.72,5327.69,6922.4706896551725,0.0,511826.56000000006
5753,17,42109022.5,197947.03,1077268.1719047618,0.0,41958615.68
5754,17,2129925.07,15164.5778,46148.31178,1.3189867754361897,1.0
5757,41,6376077.77,2221.065,11238.943589743589,0.0,4044774.9899999998
5759,28,2662317.71,23612.505,42737.63538461539,0.0048822121984832,1607369.32
5761,37,6980545.94,3766.895,8944.357693333333,33.52493573017013,1863959.68
5763,19,621863.5599999999,2877.96,3863.38,0.9860088923686092,190901.77
5775,34,1632020.21,1200.74,6888.378039215686,4.13261732831115,899419.4500000001
5777,17,3680721.03,3663.7775,47695.91418518518,0.6585011415548655,2445959.5100000002
5789,17,1577323.35,20653.2758,51920.96497857142,0.2869075640070883,1.0
5791,65,10561300.32,-1011.0,24645.6542295302,0.0,9.490323261572666
5792,21,4976014.5200000005,19509.2372,94781.14536470588,11.000665850147076,1.0
5817,1,1614027.69,,,100.0,1.0
5825,24,1610385.91,1983.34,6234.303589743589,5.127345531730343,666560.25
5831,19,3584236.0500000003,22245.4218,83515.8454764706,0.1494784362765393,1.0
5835,18,3141350.41,17220.4493,68306.98458125,0.4929497820652233,1.0
5837,26,2206657.73,7960.47,12768.206153846151,0.0,1176143.2799999998
5844,17,1969322.99,796.19,4872.85435897436,0.0,1698341.23
5856,20,709172.23,24.64,5469.5985,6.868689711665671,372384.02
5864,24,1146069.81,3661.07,6131.349090909091,1.3122533958031752,271714.08
5867,1,3379550.91,,,100.0,1.0
5874,20,2118319.42,11602.685,19855.1165,0.8453786445483278,948763.1500000001
5876,29,1917752.34,3950.225,7754.103803571429,0.9720301006124702,678815.7
5880,14,202622.6,50.32,131.77555555555557,2.896453801303508,146072.67
5885,31,1580698.36,959.33,5295.323015873016,1.3152256322958418,1559908.61
5887,18,3656743.86,11476.5299,48896.91711333334,0.8553555074541098,1.0
5888,19,130928.41,1056.675,1921.8172222222224,6.852378334083488,56720.350000000006
5895,13,264121.07,98.41,101.76249999999996,0.0,231766.13999999998
5896,11,107091.45,2191.86,3567.881,0.0,103954.91
5898,25,496380.33,453.78,2198.5125925925927,0.0,339002.62
5900,12,537674.98,620.41,2229.4542857142856,0.0,532154.72
5901,25,212021.27,681.315,1746.6675,0.0,185813.4
5903,18,522201.74,558.8199999999999,1528.5445454545456,0.0732877680568433,455581.88999999996
5904,16,603438.7,4951.13,10150.807333333334,0.0,526579.78
5905,14,39239.06,183.9,588.4676923076923,0.0,32680.84
5906,24,299333.88,880.13,4305.065833333333,0.0,266191.88
5907,17,171278.13999999998,748.765,2313.83375,0.0,146236.78
5908,28,548993.48,1500.67,2879.493548387097,0.4440908842851832,430876.75999999995
5909,32,963467.23,1221.37,2687.6944444444443,0.2994850172537783,120.36622874493928
5910,15,573828.0599999999,2527.3,3799.1457142857134,2.7812512340369,509553.86
5911,30,3307606.82,843.135,16796.973,1.7866298268184126,1397282.1
5912,16,1001698.5,8103.54,9974.414666666667,0.0,828912.89
5913,24,730990.0900000001,2112.725,5469.4609375,0.7017564355763016,623039.4099999999
5915,21,16174912.42,64834.11495,242249.07993888887,1.577531818252652,1.0
5917,18,836582.43,478.15,1553.2270967741936,0.0,429493.63999999996
5918,19,1518630.49,2162.77,5027.108888888889,1.094742276641634,681184.36
5921,14,130686.5,197.56,862.031052631579,0.0,129134.15999999999
5922,18,231526.65,965.04,3669.240588235294,0.0,168237.45999999996
5923,25,1229842.96,541.515,2009.67125,1.8659130268144155,723314.62
5924,23,201618.45,332.93499999999995,1075.5931818181818,0.0,158646.79
5927,33,899572.24,3000.35,10540.391875,17.736319875766732,6.628845043655685
5930,32,472988.09,37.115,354.21068181818185,0.0,5.20366777059656
5933,16,257964.13,1045.01,1854.394,4.406302535162544,246597.44999999998
5936,23,256858.11,385.4,1037.418,0.0,183872.68
5939,29,1389409.85,757.085,3252.984838709677,2.619656827681191,563083.93
5941,8,111790.74,812.78,6289.335714285714,0.0,110124.22000000002
5944,261,14830075.5,-964.25,12685.298494208497,0.2462580854696255,0.7741927960065688
5945,32,580673.73,297.04,1598.0887755102042,1.912166751542213,519931.83999999997
5948,16,1356899.51,4498.73,11759.510384615383,8.74854910957997,1038167.7700000001
5957,22,607059.34,2008.54,2747.439696969697,0.0,543417.86
5964,50,19613138.13,4507.73,6976.6310416666665,0.19675341979555,0.12261993593049515
5965,9,13328998.22,143772.135,596856.465,0.8857166761629293,2095588.5
5967,28,511901.9,2411.75,3556.326551724138,0.0,443392.79000000004
5970,21,716407.7999999999,1446.94,7138.1424,0.0,503090.45999999996
5973,19,389790.32,533.08,1612.915789473684,0.0,336614.78
5979,18,1411443.07,2166.635,17185.22125,2.424419427699624,1374002.78
5984,15,1480023.01,4413.64,9001.972941176471,2.108784781663631,1441229.3800000001
5985,32,690379.93,236.79,2455.503548387097,3.785050645953743,478988.5999999999
5988,14,1552618.4,11530.035,24976.799375,3.392963782987501,1499938.62
5990,28,1121046.54,979.94,3609.7775,0.0,953657.29
5992,18,3202576.8,20047.76765,73649.6140375,0.5851675438353265,1.0
5998,19,1615068.13,3042.4350000000004,5782.622307692307,1.2515763034714826,453522.95
5999,21,10736419.28,21103.87,90171.45304347826,1.0393323610960916,6695937.539999999
6003,2,15832.62,4916.22,4916.22,0.0,15804.03
6004,24,2109811.17,327.04,11320.45846153846,0.1641393338532756,914129.6099999999
6005,21,1814870.42,4928.21,17138.90166666667,0.0,708615.8099999999
6008,2,34381.67,10864.0,10864.0,0.0,34256.45
6009,24,7592749.81,19226.58,57866.11931034482,1.84332743080336,4342376.760000001
6017,20,653904.45,2381.9,6277.19422631579,3.847328153218716,455384.98
6018,13,865637.26,3285.53,11201.587368421053,0.7699668565560591,858972.1400000001
6021,15,1176907.41,4879.255,3898.1414285714286,0.1357770361901281,200750.59
6028,18,1015641.19,6139.0528,31161.480906666664,0.6837759307497169,1.0
6029,21,2433552.99,9515.1,15865.686842105262,3.909630502847608,706798.5900000001
6030,23,1463468.01,5170.1,5380.889545454545,2.749995198050144,680615.01
6033,13,481151.78,9021.0,12760.615833333335,2.321032668735009,469984.09
6035,21,1115205.5,2076.9,7946.516,1.4202754559585655,1099366.51
6036,14,561346.71,3858.71,9688.200769230769,2.9967450953796453,539919.4500000001
6038,31,1568606.79,1486.95,5968.21,0.0,935512.19
6040,1,902980.77,,,100.0,1.0
6041,18,16237402.93,161061.06125,432252.8017875,0.7323669340020498,1.0
6043,34,6332795.66,4007.73,17229.933214285713,0.0,2321625.54
6045,18,2473326.8000000003,19780.2121,58079.904773333335,3.623508628136,1.0
6046,24,541638.64,1245.7,4404.456451612903,0.0,462817.95999999996
6048,4,500441.68,-29192.285,-29192.285,1.3210170663642564,38830.759999999995
6049,23,4077304.49,9088.37,23332.42272727273,1.8749234987843648,1832161.7699999998
6051,1,0.02,,,100.0,1.0
6063,18,114880.34,285.06,698.8294117647059,0.0,56930.29
6065,25,1594726.59,2063.175,8128.907666666666,0.0,1335634.85
6071,1,354950.8,,,100.0,1.0
6073,34,3545215.95,1871.49,8231.189704477612,1.5594471755662724,2047536.09
6078,15,621153.64,12669.7,16393.594285714287,1.332613940731314,612876.0599999999
6079,20,1188112.06,1177.12,2026.892941176471,0.5999156342205633,617929.65
6081,55,16700205.74,29527.12,114671.31973015874,-0.0501591425304201,10161192.5
6087,20,2979382.26,13969.4886,55575.9694,1.8709945597917337,1.0
6090,32,2352770.56,799.23,9701.298431372548,9.918385326956829,1067354.92
6096,14,563565.96,12189.53,16591.70846153846,0.0,519390.51
6097,15,801451.4299999999,4148.01,11199.261333333334,3.244472344381493,713790.01
6104,33,2504343.88,1971.205,13894.696640740742,1.397614771658276,1291488.8900000001
6108,21,7172386.47,9615.465,54963.68307692308,2.8402447477150523,2412003.39
6109,20,1334451.75,2221.31,10421.735483870969,0.0,734241.78
6114,25,2115926.22,3462.21,9676.395813953488,0.0,938769.7200000001
6117,27,1053256.07,1647.575,6515.416842105263,0.0,926671.3599999999
6118,18,169234.77,167.95,1474.6976470588236,0.0,141641.55000000002
6124,22,456667.93,382.5,1287.334054054054,0.0,292983.8
6125,2,60032.69,14972.52,14972.52,0.0,60013.77
6130,2,5021766.140000001,-952.0031,-952.0031,0.0,1.0
6132,1,26889.52,,,100.0,1.0
6134,27,790523.58,1175.15,3898.0263888888894,0.0,63.30387648847879
6139,19,419696.77,351.70500000000004,1897.5433333333333,0.0,282280.30000000005
6142,20,753548.84,361.31,1681.8976315789473,0.0,525936.22
6146,16,781571.21,5638.92,14283.578,10.883525251653014,434271.1
6148,14,352944.25,517.44,818.2584615384616,0.0,77633.24
6149,59,4489965.75,2650.76,11120.302816901409,0.0,3090762.82
6150,19,860928.9,2320.465,6616.368888888889,0.0,586783.1699999999
6151,27,1270828.64,2682.06,9007.978387096777,0.5056897364226857,928686.6799999999
6155,2,134939.58000000002,8120.725,8120.725,0.0,134652.34
6158,18,490376.14,826.06,5717.395555555556,0.0,289309.37
6164,60,2050176.7,3786.38,9689.822608695653,3.144365068630426,1145785.52
6168,28,3289988.13,3814.26,18726.62875,2.111460505482128,1382145.8800000001
6179,1,418448.32,,,100.0,1.0
6180,19,738132.9,4584.2,10103.673,0.0,657738.5
6182,19,615278.87,5823.195,7008.768888888889,0.0,247299.78999999998
6191,27,1765331.17,3013.81,8827.230645161291,0.0,341.78324540221337
6197,2,62460.27999999999,6072.37,6072.37,0.0,60701.439999999995
6199,18,554220.86,2156.55,5204.073809523809,0.0,477682.93
6203,13,4957439.8,34268.785,78652.8575,1.368203805520745,3203579.15
6206,2,25511.22,1913.545,1913.545,16.243088335250132,21367.41
6210,24,1111890.54,642.99,4001.6080952380953,0.0,823088.33
6219,56,2370541.2,4431.875,6774.660434782609,1.0520833807908505,1178510.4899999998
6220,27,2357260.27,1295.0,7556.771621621621,0.0,1225426.12
6223,6,70210.68000000001,2858.16,2907.828,0.0,64730.76000000001
6224,14,10037.59,38.16,64.70076923076923,4.364792744075022,9599.470000000001
6225,13,572293.91,6604.74,10335.415,0.743880010884617,568036.7300000001
6231,251,14846195.03,1531.2424,14512.689317777777,2.7850111706366287,4.1675447155275185
6232,22,3666453.42,27065.9302,91998.71745263158,8.097291196460912,1.0
6233,1,0.23,,,100.0,1.0
6239,21,2489430.41,23153.985,36574.6035,0.0,1331164.09
6240,18,1830417.35,8268.15,14445.488823529411,1.6458596177532954,505494.73
6243,13,386568.63,3759.47,7619.168333333334,0.0,296043.05
6248,12,243208.89,2746.16,4551.013636363637,0.0,240899.19000000003
6249,23,3292701.0,3677.805,12461.33090909091,2.601776778395609,1261329.8399999999
6252,20,5212860.3100000005,25046.4468,68717.95036470589,25.306501451215752,1.0
6254,20,783063.47,5993.925,8213.2325,0.0,700364.8499999999
6258,21,2207403.97,5380.42,27861.065,7.1447851024749225,598109.11
6259,48,4741922.35,12938.91,30689.523018867923,0.464447293195343,4587517.620000001
6265,20,662738.14,801.97,2358.708947368421,1.3781234923343932,409551.45999999996
6271,28,1353528.33,2343.09,9237.491481481482,2.688418793568953,935919.8200000001
6272,16,2280865.47,28020.17,48321.91666666666,0.0,2272878.59
6273,27,6006774.14,2699.005,20570.97375,2.8089011850210834,2540332.4
6276,17,171735.86,795.4100000000001,2079.33,0.0,146464.86
6277,22,597860.16,2205.85,6680.880909090909,0.0,525473.6299999999
6287,25,970673.2,2068.18,4792.514444444444,0.0,15.970684066849834
6289,27,2915790.15,9859.75,29918.7272,2.665374941334513,4.8329626083798765
6290,16,611114.75,1462.42,3770.927333333333,0.0,416697.74
6292,81,15563536.32,12425.64,21151.62737373737,2.564510030327092,6332259.989999999
6293,18,477364.75,2732.045,6236.610500000001,0.0,473488.97000000003
6306,18,501707.87,458.34,4307.189565217392,0.0,488818.52
6310,23,2816207.33,514.4,2358.5694736842106,0.0,11.647962578657687
6311,21,1029491.53,7742.04,12602.083,4.087497446433581,373864.87
6312,21,528478.4400000001,4439.25,6591.048,4.058385049728802,206503.87
6315,25,1502256.4,524.58,11269.014242424242,0.0634711890726509,842579.07
6316,21,726636.21,585.44,6193.982571428571,5.359876023794631,392256.80000000005
6331,158,31228814.62,32611.41,117270.98951857924,5.442769220293895,26430396.64
6332,25,2696252.19,1183.7482,26743.265191304352,0.8292373422235403,1.0
6333,19,214247.61,528.47,1890.5581818181813,0.0,192991.55000000005
6342,2,27967.34,8846.04,8846.04,0.0,27908.17
6343,10,72322.16,836.51,1458.8944444444444,0.0,72232.25
6344,9,116266.19,330.415,312.21124999999995,0.0,101691.11
6345,8,17538.12,321.52,1097.4114285714288,10.791977703425454,15645.409999999998
6347,4,112341.89,1291.29,9270.53,1.6033200082355743,1.0
6350,19,364056.68,373.92,1375.65,1.552263784858995,358405.55999999994
6351,27,2346358.62,11838.37,23032.708,-0.0691271140811373,1226866.1
6352,24,614346.11,1621.395,6175.812495833333,0.8227219018282707,317389.1
6363,22,1302832.75,4092.97,13518.083103448274,0.0,983755.68
6367,2,101369.18,8544.05,8333.466666666665,0.0,99867.5
6371,23,2798082.25,1283.58,5949.527209302326,3.5248509939262864,59.817675703760884
6374,17,5887209.58,12515.1402,76483.17070666667,1.6769228045725528,1.0
6375,595,75936215.17999999,4101.59,58330.53272704,1.3771977935969604,14.274307837480368
6376,22,4306800.62,18028.245000000003,37028.1095,1.6436479476498265,2461568.85
6377,271,214504162.16,52373.8245,290959.71919142257,0.750118652149887,1042.8820061
6378,18,935164.93,5904.92,16613.78,0.2569065544406161,519232.38999999996
6379,18,13511600.53,44552.1435,201967.2040666667,1.7620713361927671,1.0
6383,16,587316.37,2559.52,2862.526,1.2454411921125237,102586.89
6386,20,125814.78,203.65,1180.7694736842104,0.0,84351.74
6389,18,379793.92,1804.0,5658.481176470588,0.0,279188.83999999997
6396,25,1449645.75,6695.13,15554.946923076925,0.0,1227990.17
6404,17,3914532.64,20247.7114,84358.99717333334,0.3517020105879102,1.0
